x-axis,1,2
second,Volt,Volt
+73.5000E-06,+210.7226111E-03,+131.7969840E-03
+74.0000E-06,+210.7226111E-03,+131.5155770E-03
+74.5000E-06,+210.7226111E-03,+131.1638182E-03
+75.0000E-06,+210.7226111E-03,+130.8824111E-03
+75.5000E-06,+210.7226111E-03,+130.5306524E-03
+76.0000E-06,+210.7226111E-03,+130.2492453E-03
+76.5000E-06,+210.7226111E-03,+129.8271348E-03
+77.0000E-06,+210.7226111E-03,+129.4753760E-03
+77.5000E-06,+210.9738673E-03,+129.1939690E-03
+78.0000E-06,+210.9738673E-03,+128.9125619E-03
+78.5000E-06,+210.9738673E-03,+128.5608031E-03
+79.0000E-06,+210.9738673E-03,+128.2090443E-03
+79.5000E-06,+210.9738673E-03,+127.9276373E-03
+80.0000E-06,+210.9738673E-03,+127.5758785E-03
+80.5000E-06,+210.9738673E-03,+127.2241197E-03
+81.0000E-06,+210.9738673E-03,+126.9427127E-03
+81.5000E-06,+210.9738673E-03,+126.5909539E-03
+82.0000E-06,+210.9738673E-03,+126.3095469E-03
+82.5000E-06,+210.9738673E-03,+125.9577881E-03
+83.0000E-06,+210.9738673E-03,+125.6763811E-03
+83.5000E-06,+210.9738673E-03,+125.3246223E-03
+84.0000E-06,+210.9738673E-03,+125.0432152E-03
+84.5000E-06,+210.9738673E-03,+124.6914564E-03
+85.0000E-06,+210.9738673E-03,+124.4100494E-03
+85.5000E-06,+210.9738673E-03,+124.1286424E-03
+86.0000E-06,+210.9738673E-03,+123.7768836E-03
+86.5000E-06,+210.9738673E-03,+123.4251248E-03
+87.0000E-06,+210.9738673E-03,+123.1437178E-03
+87.5000E-06,+210.9738673E-03,+122.8623107E-03
+88.0000E-06,+210.9738673E-03,+122.5105519E-03
+88.5000E-06,+210.9738673E-03,+122.1587932E-03
+89.0000E-06,+210.9738673E-03,+121.8773861E-03
+89.5000E-06,+210.9738673E-03,+121.5959791E-03
+90.0000E-06,+210.9738673E-03,+121.3145721E-03
+90.5000E-06,+210.9738673E-03,+121.0331650E-03
+91.0000E-06,+210.9738673E-03,+120.7517580E-03
+91.5000E-06,+210.9738673E-03,+120.4703510E-03
+92.0000E-06,+210.9738673E-03,+120.1185922E-03
+92.5000E-06,+210.9738673E-03,+119.7668334E-03
+93.0000E-06,+210.9738673E-03,+119.4854263E-03
+93.5000E-06,+210.9738673E-03,+119.2040193E-03
+94.0000E-06,+210.9738673E-03,+118.8522605E-03
+94.5000E-06,+210.9738673E-03,+118.5708535E-03
+95.0000E-06,+210.9738673E-03,+118.2894465E-03
+95.5000E-06,+210.9738673E-03,+118.0080394E-03
+96.0000E-06,+210.9738673E-03,+117.6562806E-03
+96.5000E-06,+210.9738673E-03,+117.3045218E-03
+97.0000E-06,+210.9738673E-03,+117.0231148E-03
+97.5000E-06,+210.9738673E-03,+116.7417078E-03
+98.0000E-06,+210.9738673E-03,+116.4603007E-03
+98.5000E-06,+210.9738673E-03,+116.1788937E-03
+99.0000E-06,+210.9738673E-03,+115.8974867E-03
+99.5000E-06,+210.9738673E-03,+115.5457279E-03
+100.0000E-06,+210.9738673E-03,+115.3346726E-03
+100.5000E-06,+210.9738673E-03,+114.9125621E-03
+101.0000E-06,+210.9738673E-03,+114.7015068E-03
+101.5000E-06,+210.9738673E-03,+114.4200998E-03
+102.0000E-06,+210.9738673E-03,+114.1386927E-03
+102.5000E-06,+210.9738673E-03,+113.8572857E-03
+103.0000E-06,+210.9738673E-03,+113.5758787E-03
+103.5000E-06,+210.9738673E-03,+113.2944716E-03
+104.0000E-06,+210.9738673E-03,+113.0130646E-03
+104.5000E-06,+210.9738673E-03,+112.6613058E-03
+105.0000E-06,+210.9738673E-03,+112.3798988E-03
+105.5000E-06,+210.9738673E-03,+112.1688435E-03
+106.0000E-06,+210.9738673E-03,+111.8874365E-03
+106.5000E-06,+210.9738673E-03,+111.6060294E-03
+107.0000E-06,+210.9738673E-03,+111.3246224E-03
+107.5000E-06,+210.9738673E-03,+111.0432154E-03
+108.0000E-06,+210.9738673E-03,+110.7618083E-03
+108.5000E-06,+210.9738673E-03,+110.4100496E-03
+109.0000E-06,+210.9738673E-03,+110.1286425E-03
+109.5000E-06,+210.9738673E-03,+109.8472355E-03
+110.0000E-06,+210.9738673E-03,+109.6361802E-03
+110.5000E-06,+210.9738673E-03,+109.2844214E-03
+111.0000E-06,+210.9738673E-03,+109.0733662E-03
+111.5000E-06,+210.9738673E-03,+108.7919591E-03
+112.0000E-06,+210.9738673E-03,+108.5809038E-03
