second,Volt1,Volt2
+11.50900E-03,+197.18593E-03,+180.96772E-03
+11.54600E-03,+197.18593E-03,+181.04812E-03
+11.58300E-03,+197.18593E-03,+181.12852E-03
+11.62000E-03,+197.18593E-03,+181.28932E-03
+11.65700E-03,+197.18593E-03,+181.45013E-03
+11.69400E-03,+197.18593E-03,+181.61093E-03
+11.73100E-03,+197.18593E-03,+181.77174E-03
+11.76800E-03,+197.26131E-03,+181.93254E-03
+11.80500E-03,+197.26131E-03,+182.01294E-03
+11.84200E-03,+197.26131E-03,+182.17375E-03
+11.87900E-03,+197.26131E-03,+182.25415E-03
+11.91600E-03,+197.26131E-03,+182.33455E-03
+11.95300E-03,+197.26131E-03,+182.41495E-03
+11.99000E-03,+197.26131E-03,+182.49535E-03
+12.02700E-03,+197.26131E-03,+182.65616E-03
+12.06400E-03,+197.33669E-03,+182.81696E-03
+12.10100E-03,+197.33669E-03,+182.97777E-03
+12.13800E-03,+197.33669E-03,+183.05817E-03
+12.17500E-03,+197.33669E-03,+183.13857E-03
+12.21200E-03,+197.33669E-03,+183.29937E-03
+12.24900E-03,+197.33669E-03,+183.37978E-03
+12.28600E-03,+197.33669E-03,+183.46018E-03
+12.32300E-03,+197.33669E-03,+183.54058E-03
+12.36000E-03,+197.33669E-03,+183.62098E-03
+12.39700E-03,+197.33669E-03,+183.70138E-03
+12.43400E-03,+197.41206E-03,+183.78179E-03
+12.47100E-03,+197.41206E-03,+183.94259E-03
+12.50800E-03,+197.41206E-03,+184.02299E-03
+12.54500E-03,+197.41206E-03,+184.18380E-03
+12.58200E-03,+197.41206E-03,+184.34460E-03
+12.61900E-03,+197.41206E-03,+184.42500E-03
+12.65600E-03,+197.41206E-03,+184.58581E-03
+12.69300E-03,+197.41206E-03,+184.66621E-03
+12.73000E-03,+197.41206E-03,+184.74661E-03
+12.76700E-03,+197.41206E-03,+184.82701E-03
+12.80400E-03,+197.48744E-03,+184.90741E-03
+12.84100E-03,+197.48744E-03,+184.98782E-03
+12.87800E-03,+197.48744E-03,+185.06822E-03
+12.91500E-03,+197.48744E-03,+185.22902E-03
+12.95200E-03,+197.48744E-03,+185.30942E-03
+12.98900E-03,+197.48744E-03,+185.47023E-03
+13.02600E-03,+197.48744E-03,+185.55063E-03
+13.06300E-03,+197.48744E-03,+185.71143E-03
