second	Volt1	Volt2	clean	background	clean-back	dR/dN
4.47E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.48E-02	1.94E+00	-8.66E-01	#N/A	-2.31E+00	#N/A	#N/A
4.48E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.49E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.49E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.50E-02	1.94E+00	-1.27E+00	#N/A	-2.31E+00	#N/A	#N/A
4.50E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.51E-02	1.94E+00	-1.27E+00	#N/A	-2.31E+00	#N/A	#N/A
4.51E-02	1.94E+00	-1.07E+00	#N/A	-2.31E+00	#N/A	#N/A
4.52E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.52E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.53E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.53E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.54E-02	1.94E+00	-1.27E+00	#N/A	-2.31E+00	#N/A	#N/A
4.54E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.55E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.55E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.56E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.56E-02	1.94E+00	1.39E-01	#N/A	-2.31E+00	#N/A	#N/A
4.57E-02	1.94E+00	-8.66E-01	#N/A	-2.31E+00	#N/A	#N/A
4.57E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.58E-02	1.94E+00	-1.67E+00	#N/A	-2.31E+00	#N/A	#N/A
4.58E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.59E-02	1.94E+00	-6.15E-02	#N/A	-2.31E+00	#N/A	#N/A
4.59E-02	1.94E+00	-1.07E+00	#N/A	-2.31E+00	#N/A	#N/A
4.60E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.60E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.61E-02	1.94E+00	-1.27E+00	#N/A	-2.31E+00	#N/A	#N/A
4.61E-02	1.94E+00	-1.07E+00	#N/A	-2.31E+00	#N/A	#N/A
4.62E-02	1.94E+00	-8.66E-01	#N/A	-2.31E+00	#N/A	#N/A
4.62E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.63E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.63E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.64E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.64E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.65E-02	1.94E+00	-1.27E+00	#N/A	-2.31E+00	#N/A	#N/A
4.65E-02	1.94E+00	-1.07E+00	#N/A	-2.31E+00	#N/A	#N/A
4.66E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.66E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.67E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.67E-02	1.94E+00	-1.87E+00	#N/A	-2.31E+00	#N/A	#N/A
4.68E-02	1.94E+00	-8.66E-01	#N/A	-2.31E+00	#N/A	#N/A
4.68E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.69E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.69E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.70E-02	1.94E+00	-1.67E+00	#N/A	-2.31E+00	#N/A	#N/A
4.70E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.71E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.71E-02	1.94E+00	-1.07E+00	#N/A	-2.31E+00	#N/A	#N/A
4.72E-02	1.94E+00	-8.66E-01	#N/A	-2.31E+00	#N/A	#N/A
4.72E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.73E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.73E-02	1.94E+00	-1.87E+00	#N/A	-2.31E+00	#N/A	#N/A
4.74E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.74E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.75E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.75E-02	1.94E+00	-1.07E+00	#N/A	-2.31E+00	#N/A	#N/A
4.76E-02	1.94E+00	-8.66E-01	#N/A	-2.31E+00	#N/A	#N/A
4.76E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.77E-02	1.94E+00	-8.66E-01	#N/A	-2.31E+00	#N/A	#N/A
4.77E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.78E-02	1.94E+00	-1.07E+00	#N/A	-2.31E+00	#N/A	#N/A
4.78E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.79E-02	1.94E+00	-1.27E+00	#N/A	-2.31E+00	#N/A	#N/A
4.79E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.80E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.80E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.81E-02	1.94E+00	-8.66E-01	#N/A	-2.31E+00	#N/A	#N/A
4.81E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.82E-02	1.94E+00	-1.27E+00	#N/A	-2.31E+00	#N/A	#N/A
4.82E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.83E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.83E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.84E-02	1.94E+00	-1.67E+00	#N/A	-2.31E+00	#N/A	#N/A
4.84E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.85E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.85E-02	1.94E+00	-1.07E+00	#N/A	-2.31E+00	#N/A	#N/A
4.86E-02	1.94E+00	-8.66E-01	#N/A	-2.31E+00	#N/A	#N/A
4.86E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.87E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.87E-02	1.94E+00	-1.07E+00	#N/A	-2.31E+00	#N/A	#N/A
4.88E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.88E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.89E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.89E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.90E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.90E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.91E-02	1.94E+00	-1.27E+00	#N/A	-2.31E+00	#N/A	#N/A
4.91E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.92E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.92E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.93E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.93E-02	1.94E+00	-1.07E+00	#N/A	-2.31E+00	#N/A	#N/A
4.94E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.94E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.95E-02	1.94E+00	-1.07E+00	#N/A	-2.31E+00	#N/A	#N/A
4.95E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.96E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.96E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.97E-02	1.94E+00	-1.67E+00	#N/A	-2.31E+00	#N/A	#N/A
4.97E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
4.98E-02	1.94E+00	-1.27E+00	#N/A	-2.31E+00	#N/A	#N/A
4.98E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.99E-02	1.94E+00	-6.65E-01	#N/A	-2.31E+00	#N/A	#N/A
4.99E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
5.00E-02	1.94E+00	-1.47E+00	#N/A	-2.31E+00	#N/A	#N/A
-6.50E-03	2.15E+00	-1.07E+00	#N/A	-2.11E+00	#N/A	#N/A
3.53E-02	2.15E+00	-2.63E-01	#N/A	-2.11E+00	#N/A	#N/A
-1.47E-02	2.35E+00	3.41E-01	0.34050213	-1.91E+00	2.25E+00	#N/A
1.02E-02	2.35E+00	-8.66E-01	#N/A	-1.91E+00	#N/A	#N/A
1.87E-02	2.35E+00	1.39E-01	#N/A	-1.91E+00	#N/A	#N/A
4.35E-02	2.45E+00	-1.87E+00	#N/A	-1.81E+00	#N/A	#N/A
-3.13E-02	2.55E+00	1.39E-01	#N/A	-1.71E+00	#N/A	#N/A
-4.80E-02	2.75E+00	1.39E-01	#N/A	-1.52E+00	#N/A	#N/A
2.68E-02	2.75E+00	-1.47E+00	#N/A	-1.52E+00	#N/A	#N/A
-3.99E-02	3.05E+00	-1.47E+00	#N/A	-1.23E+00	#N/A	#N/A
3.54E-02	3.15E+00	1.39E-01	#N/A	-1.13E+00	#N/A	#N/A
-2.32E-02	3.55E+00	-1.47E+00	#N/A	-7.52E-01	#N/A	#N/A
1.87E-02	3.55E+00	5.42E-01	0.54150716	-7.52E-01	1.29E+00	#N/A
-6.55E-03	3.65E+00	-1.27E+00	#N/A	-6.57E-01	#N/A	#N/A
-4.77E-02	3.95E+00	-2.27E+00	#N/A	-3.74E-01	#N/A	#N/A
-3.13E-02	3.95E+00	3.41E-01	0.34050213	-3.74E-01	7.15E-01	#N/A
-3.11E-02	3.95E+00	-2.27E+00	#N/A	-3.74E-01	#N/A	#N/A
-1.46E-02	3.95E+00	1.39E-01	#N/A	-3.74E-01	#N/A	#N/A
2.05E-03	3.95E+00	1.39E-01	#N/A	-3.74E-01	#N/A	#N/A
2.25E-03	3.95E+00	-2.27E+00	#N/A	-3.74E-01	#N/A	#N/A
1.01E-02	3.95E+00	-1.47E+00	#N/A	-3.74E-01	#N/A	#N/A
1.89E-02	3.95E+00	-2.27E+00	#N/A	-3.74E-01	#N/A	#N/A
1.90E-02	3.95E+00	-2.27E+00	#N/A	-3.74E-01	#N/A	#N/A
2.68E-02	3.95E+00	-8.66E-01	#N/A	-3.74E-01	#N/A	#N/A
3.56E-02	3.95E+00	-2.27E+00	#N/A	-3.74E-01	#N/A	#N/A
3.56E-02	3.95E+00	-3.08E+00	#N/A	-3.74E-01	#N/A	#N/A
1.89E-02	4.06E+00	-2.47E+00	#N/A	-2.80E-01	#N/A	#N/A
-3.11E-02	4.16E+00	-2.27E+00	#N/A	-1.87E-01	#N/A	#N/A
-4.79E-02	4.36E+00	1.35E+00	1.34552726	-8.88E-04	1.35E+00	#N/A
-4.78E-02	4.36E+00	-2.27E+00	#N/A	-8.88E-04	#N/A	#N/A
-4.77E-02	4.36E+00	-2.07E+00	#N/A	-8.88E-04	#N/A	#N/A
-3.99E-02	4.36E+00	-6.65E-01	#N/A	-8.88E-04	#N/A	#N/A
-3.10E-02	4.36E+00	-1.47E+00	#N/A	-8.88E-04	#N/A	#N/A
-1.45E-02	4.36E+00	-3.08E+00	#N/A	-8.88E-04	#N/A	#N/A
-1.44E-02	4.36E+00	-2.27E+00	#N/A	-8.88E-04	#N/A	#N/A
2.20E-03	4.36E+00	-2.27E+00	#N/A	-8.88E-04	#N/A	#N/A
2.30E-03	4.36E+00	-2.27E+00	#N/A	-8.88E-04	#N/A	#N/A
1.90E-02	4.36E+00	1.39E-01	#N/A	-8.88E-04	#N/A	#N/A
3.54E-02	4.36E+00	1.75E+00	1.74753731	-8.88E-04	1.75E+00	#N/A
4.34E-02	4.36E+00	-1.47E+00	#N/A	-8.88E-04	#N/A	#N/A
-1.44E-02	4.56E+00	-2.07E+00	#N/A	1.84E-01	#N/A	#N/A
3.55E-02	4.56E+00	-2.67E+00	#N/A	1.84E-01	#N/A	#N/A
-4.78E-02	4.76E+00	-3.88E+00	#N/A	3.68E-01	#N/A	#N/A
-3.12E-02	4.76E+00	9.44E-01	0.94351721	3.68E-01	5.75E-01	#N/A
1.88E-02	4.76E+00	1.55E+00	1.54653229	3.68E-01	1.18E+00	#DIV/0!
3.55E-02	4.76E+00	1.75E+00	1.74753731	3.68E-01	1.38E+00	#N/A
3.57E-02	4.76E+00	-1.67E+00	#N/A	3.68E-01	#N/A	#N/A
-2.33E-02	4.86E+00	-1.47E+00	#N/A	4.60E-01	#N/A	#N/A
-1.45E-02	4.96E+00	9.44E-01	0.94351721	5.51E-01	3.93E-01	#N/A
-1.43E-02	4.96E+00	5.42E-01	0.54150715	5.51E-01	-9.44E-03	#DIV/0!
2.10E-03	4.96E+00	9.44E-01	0.94351721	5.51E-01	3.93E-01	3.09E+00
-3.10E-02	5.06E+00	9.44E-01	0.94351721	6.42E-01	3.02E-01	1.09E+00
-1.46E-02	5.06E+00	1.14E+00	1.14452224	6.42E-01	5.03E-01	7.10E+00
-4.79E-02	5.16E+00	1.75E+00	1.74753731	7.33E-01	1.01E+00	5.10E+00
-4.76E-02	5.16E+00	1.75E+00	1.74753731	7.33E-01	1.01E+00	#DIV/0!
-3.12E-02	5.16E+00	1.55E+00	1.54653229	7.33E-01	8.14E-01	#N/A
2.35E-03	5.16E+00	1.39E-01	#N/A	7.33E-01	#N/A	#DIV/0!
1.88E-02	5.16E+00	9.44E-01	0.94351721	7.33E-01	2.11E-01	#N/A
2.15E-03	5.26E+00	1.55E+00	1.54653229	8.23E-01	7.23E-01	#N/A
1.01E-02	5.46E+00	-8.66E-01	#N/A	1.00E+00	#N/A	#N/A
-6.60E-03	5.56E+00	-1.47E+00	#N/A	1.09E+00	#N/A	#N/A
1.91E-02	5.56E+00	2.35E+00	2.35055239	1.09E+00	1.26E+00	#N/A
4.34E-02	5.56E+00	-8.66E-01	#N/A	1.09E+00	#N/A	-6.89E+00
-1.43E-02	5.66E+00	1.75E+00	1.74753731	1.18E+00	5.65E-01	#N/A
2.67E-02	5.76E+00	-1.47E+00	#N/A	1.27E+00	#N/A	3.11E+00
3.57E-02	5.76E+00	2.15E+00	2.14954737	1.27E+00	8.78E-01	#N/A
-4.00E-02	5.96E+00	-1.07E+00	#N/A	1.45E+00	#N/A	1.12E+00
2.40E-03	5.96E+00	2.55E+00	2.55155742	1.45E+00	1.10E+00	#N/A
-3.09E-02	6.17E+00	2.55E+00	2.55155742	1.63E+00	9.25E-01	#N/A
-2.33E-02	6.37E+00	-1.87E+00	#N/A	1.80E+00	#N/A	-1.87E+00
1.91E-02	6.57E+00	2.15E+00	2.14954737	1.98E+00	1.73E-01	#N/A
-4.76E-02	6.67E+00	1.55E+00	1.54653229	2.06E+00	-5.17E-01	3.14E+00
3.58E-02	6.67E+00	2.55E+00	2.55155742	2.06E+00	4.88E-01	#N/A
1.00E-02	6.77E+00	-2.27E+00	#N/A	2.15E+00	#N/A	#N/A
-6.65E-03	7.07E+00	-1.47E+00	#N/A	2.41E+00	#N/A	#N/A
-1.42E-02	7.17E+00	1.75E+00	1.74753731	2.49E+00	-7.47E-01	#N/A
2.45E-03	7.17E+00	2.35E+00	2.35055239	2.49E+00	-1.44E-01	#N/A
2.67E-02	7.57E+00	-1.67E+00	#N/A	2.83E+00	#N/A	#N/A
4.33E-02	7.57E+00	-1.47E+00	#N/A	2.83E+00	#N/A	#N/A
-3.09E-02	7.87E+00	2.95E+00	2.95356748	3.09E+00	-1.34E-01	#N/A
-4.00E-02	7.97E+00	-1.47E+00	#N/A	3.17E+00	#N/A	#N/A
-2.34E-02	8.38E+00	-1.47E+00	#N/A	3.50E+00	#N/A	#N/A
-6.70E-03	8.38E+00	-6.65E-01	#N/A	3.50E+00	#N/A	#N/A
-4.75E-02	8.58E+00	2.55E+00	2.55155742	3.67E+00	-1.12E+00	#N/A
3.58E-02	8.78E+00	2.55E+00	2.55155742	3.83E+00	-1.28E+00	#N/A
9.95E-03	9.08E+00	-1.67E+00	#N/A	4.08E+00	#N/A	1.19E+00
1.92E-02	9.08E+00	3.15E+00	3.1545725	4.08E+00	-9.21E-01	#N/A
2.66E-02	9.18E+00	-1.47E+00	#N/A	4.16E+00	#N/A	#N/A
4.33E-02	9.18E+00	-1.47E+00	#N/A	4.16E+00	#N/A	#N/A
2.50E-03	9.38E+00	2.95E+00	2.95356747	4.32E+00	-1.36E+00	#N/A
-4.01E-02	9.58E+00	-1.47E+00	#N/A	4.48E+00	#N/A	#N/A
-2.34E-02	1.04E+01	-6.65E-01	#N/A	5.11E+00	#N/A	#N/A
-6.75E-03	1.04E+01	-1.67E+00	#N/A	5.11E+00	#N/A	#N/A
-1.42E-02	1.08E+01	3.36E+00	3.35557753	5.42E+00	-2.06E+00	#N/A
9.90E-03	1.08E+01	-1.47E+00	#N/A	5.42E+00	#N/A	#N/A
2.66E-02	1.12E+01	-1.27E+00	#N/A	5.72E+00	#N/A	#N/A
4.32E-02	1.12E+01	-1.47E+00	#N/A	5.72E+00	#N/A	#N/A
-4.01E-02	1.16E+01	-1.47E+00	#N/A	6.03E+00	#N/A	#N/A
-2.35E-02	1.16E+01	-8.66E-01	#N/A	6.03E+00	#N/A	#N/A
-3.08E-02	1.20E+01	3.36E+00	3.35557753	6.32E+00	-2.97E+00	#N/A
-6.80E-03	1.20E+01	-1.47E+00	#N/A	6.32E+00	#N/A	1.93E+00
-4.75E-02	1.23E+01	4.16E+00	4.15959764	6.55E+00	-2.39E+00	#N/A
9.85E-03	1.25E+01	-2.07E+00	#N/A	6.69E+00	#N/A	-3.27E-01
3.59E-02	1.28E+01	4.36E+00	4.36060266	6.91E+00	-2.55E+00	#N/A
1.92E-02	1.32E+01	4.96E+00	4.96361774	7.20E+00	-2.24E+00	#N/A
4.32E-02	1.32E+01	-1.47E+00	#N/A	7.20E+00	#N/A	#N/A
2.65E-02	1.34E+01	-1.47E+00	#N/A	7.34E+00	#N/A	#N/A
-4.02E-02	1.36E+01	-2.07E+00	#N/A	7.48E+00	#N/A	#N/A
-2.35E-02	1.38E+01	-1.07E+00	#N/A	7.63E+00	#N/A	#N/A
2.55E-03	1.43E+01	4.96E+00	4.96361774	7.98E+00	-3.01E+00	#N/A
-6.85E-03	1.44E+01	-1.07E+00	#N/A	8.04E+00	#N/A	#N/A
9.80E-03	1.48E+01	-1.47E+00	#N/A	8.32E+00	#N/A	#N/A
2.65E-02	1.49E+01	-8.66E-01	#N/A	8.39E+00	#N/A	#N/A
-4.02E-02	1.52E+01	-2.27E+00	#N/A	8.59E+00	#N/A	#N/A
4.31E-02	1.52E+01	-1.87E+00	#N/A	8.59E+00	#N/A	#N/A
-1.41E-02	1.54E+01	6.97E+00	6.97366801	8.73E+00	-1.75E+00	#N/A
-2.36E-02	1.56E+01	-1.47E+00	#N/A	8.86E+00	#N/A	#N/A
-6.90E-03	1.60E+01	-1.87E+00	#N/A	9.13E+00	#N/A	#N/A
9.75E-03	1.62E+01	-6.65E-01	#N/A	9.26E+00	#N/A	#N/A
4.31E-02	1.69E+01	-1.47E+00	#N/A	9.71E+00	#N/A	#N/A
-3.08E-02	1.72E+01	8.78E+00	8.78271325	9.90E+00	-1.12E+00	#N/A
2.64E-02	1.72E+01	-1.47E+00	#N/A	9.90E+00	#N/A	#N/A
-4.03E-02	1.73E+01	-1.67E+00	#N/A	9.97E+00	#N/A	#N/A
-4.74E-02	1.76E+01	8.98E+00	8.98371828	1.02E+01	-1.17E+00	#N/A
-2.36E-02	1.76E+01	-1.47E+00	#N/A	1.02E+01	#N/A	3.38E+00
3.59E-02	1.78E+01	9.79E+00	9.78773838	1.03E+01	-4.94E-01	#N/A
9.70E-03	1.82E+01	-1.47E+00	#N/A	1.05E+01	#N/A	#N/A
-6.95E-03	1.83E+01	-1.27E+00	#N/A	1.06E+01	#N/A	#N/A
1.93E-02	1.85E+01	9.79E+00	9.78773838	1.07E+01	-9.27E-01	#N/A
4.30E-02	1.88E+01	-1.47E+00	#N/A	1.09E+01	#N/A	#N/A
-4.03E-02	1.90E+01	-1.87E+00	#N/A	1.10E+01	#N/A	#N/A
2.64E-02	1.91E+01	-1.27E+00	#N/A	1.11E+01	#N/A	#N/A
2.60E-03	1.92E+01	1.06E+01	10.59175849	1.11E+01	-5.47E-01	#N/A
-2.37E-02	1.95E+01	-1.47E+00	#N/A	1.13E+01	#N/A	#N/A
-7.00E-03	2.00E+01	-1.47E+00	#N/A	1.16E+01	#N/A	#N/A
9.65E-03	2.00E+01	-1.47E+00	#N/A	1.16E+01	#N/A	#N/A
-1.41E-02	2.03E+01	1.20E+01	11.99879368	1.18E+01	2.10E-01	#N/A
2.63E-02	2.06E+01	-1.07E+00	#N/A	1.20E+01	#N/A	#N/A
-4.04E-02	2.09E+01	-1.47E+00	#N/A	1.21E+01	#N/A	#N/A
4.30E-02	2.09E+01	-1.87E+00	#N/A	1.21E+01	#N/A	#N/A
-2.37E-02	2.10E+01	-1.47E+00	#N/A	1.22E+01	#N/A	#N/A
-3.07E-02	2.16E+01	1.34E+01	13.40582886	1.25E+01	8.76E-01	#N/A
-7.05E-03	2.16E+01	-8.66E-01	#N/A	1.25E+01	#N/A	#N/A
9.60E-03	2.16E+01	-1.47E+00	#N/A	1.25E+01	#N/A	#N/A
-4.74E-02	2.18E+01	1.38E+01	13.80783892	1.26E+01	1.17E+00	#N/A
-4.04E-02	2.24E+01	-1.47E+00	#N/A	1.30E+01	#N/A	#N/A
2.63E-02	2.24E+01	-1.47E+00	#N/A	1.30E+01	#N/A	#N/A
3.60E-02	2.25E+01	1.46E+01	14.61185902	1.30E+01	1.59E+00	#N/A
4.29E-02	2.26E+01	-1.47E+00	#N/A	1.31E+01	#N/A	#N/A
-2.38E-02	2.28E+01	-1.67E+00	#N/A	1.32E+01	#N/A	#N/A
1.93E-02	2.33E+01	1.46E+01	14.61185902	1.34E+01	1.21E+00	#N/A
9.55E-03	2.35E+01	-1.27E+00	#N/A	1.35E+01	#N/A	#N/A
-7.10E-03	2.35E+01	-1.47E+00	#N/A	1.35E+01	#N/A	#N/A
2.62E-02	2.41E+01	-1.47E+00	#N/A	1.38E+01	#N/A	#N/A
2.65E-03	2.42E+01	1.56E+01	15.61688416	1.39E+01	1.74E+00	#N/A
4.29E-02	2.42E+01	-8.66E-01	#N/A	1.39E+01	#N/A	#N/A
-4.05E-02	2.45E+01	-1.47E+00	#N/A	1.40E+01	#N/A	#N/A
-2.38E-02	2.49E+01	-6.65E-01	#N/A	1.42E+01	#N/A	#N/A
-1.40E-02	2.49E+01	1.62E+01	16.21989924	1.42E+01	1.98E+00	#N/A
-7.15E-03	2.49E+01	-1.47E+00	#N/A	1.42E+01	#N/A	9.95E-01
-3.07E-02	2.53E+01	1.68E+01	16.82291432	1.44E+01	2.38E+00	#N/A
9.50E-03	2.55E+01	-1.07E+00	#N/A	1.45E+01	#N/A	-1.00E+00
-4.73E-02	2.57E+01	1.66E+01	16.62190929	1.46E+01	1.98E+00	#N/A
3.60E-02	2.57E+01	1.70E+01	17.02391934	1.46E+01	2.38E+00	#N/A
2.62E-02	2.58E+01	-1.47E+00	#N/A	1.47E+01	#N/A	#N/A
4.28E-02	2.61E+01	-2.27E+00	#N/A	1.48E+01	#N/A	#N/A
1.94E-02	2.64E+01	1.64E+01	16.42090426	1.50E+01	1.43E+00	#N/A
-4.05E-02	2.65E+01	-1.87E+00	#N/A	1.50E+01	#N/A	#N/A
-2.39E-02	2.66E+01	-1.27E+00	#N/A	1.51E+01	#N/A	#N/A
-1.40E-02	2.67E+01	1.64E+01	16.42090426	1.51E+01	1.28E+00	#N/A
2.70E-03	2.67E+01	1.70E+01	17.02391934	1.51E+01	1.89E+00	2.52E+00
-3.06E-02	2.69E+01	1.70E+01	17.02391934	1.52E+01	1.79E+00	#N/A
-7.20E-03	2.69E+01	-1.47E+00	#N/A	1.52E+01	#N/A	#N/A
9.45E-03	2.70E+01	-1.47E+00	#N/A	1.53E+01	#N/A	#N/A
2.61E-02	2.75E+01	-2.27E+00	#N/A	1.55E+01	#N/A	#N/A
-4.73E-02	2.77E+01	1.70E+01	17.02391934	1.56E+01	1.41E+00	#N/A
3.61E-02	2.77E+01	1.68E+01	16.82291432	1.56E+01	1.21E+00	#N/A
-4.06E-02	2.81E+01	-1.47E+00	#N/A	1.58E+01	#N/A	-2.97E+00
-1.39E-02	2.81E+01	1.58E+01	15.81788918	1.58E+01	1.30E-02	#N/A
1.94E-02	2.81E+01	1.62E+01	16.21989924	1.58E+01	4.15E-01	#N/A
4.28E-02	2.81E+01	-1.27E+00	#N/A	1.58E+01	#N/A	2.03E-01
2.75E-03	2.84E+01	1.64E+01	16.42090426	1.59E+01	4.76E-01	#N/A
-4.72E-02	2.85E+01	1.54E+01	15.41587913	1.60E+01	-5.75E-01	-1.25E+01
-3.06E-02	2.85E+01	1.52E+01	15.2148741	1.60E+01	-7.76E-01	#N/A
-2.39E-02	2.85E+01	-1.87E+00	#N/A	1.60E+01	#N/A	-6.46E+00
1.95E-02	2.86E+01	1.46E+01	14.61185902	1.60E+01	-1.43E+00	#N/A
3.61E-02	2.87E+01	1.58E+01	15.81788918	1.61E+01	-2.66E-01	5.41E-01
-1.39E-02	2.88E+01	1.48E+01	14.81286405	1.61E+01	-1.32E+00	#N/A
-7.25E-03	2.88E+01	-2.27E+00	#N/A	1.61E+01	#N/A	1.54E+00
-3.05E-02	2.89E+01	1.50E+01	15.01386908	1.62E+01	-1.16E+00	#N/A
2.80E-03	2.89E+01	1.46E+01	14.61185902	1.62E+01	-1.56E+00	#N/A
9.40E-03	2.89E+01	-2.27E+00	#N/A	1.62E+01	#N/A	-4.56E-01
-4.72E-02	2.90E+01	1.46E+01	14.61185902	1.62E+01	-1.61E+00	#N/A
-1.38E-02	2.93E+01	1.46E+01	14.61185902	1.64E+01	-1.75E+00	-3.12E+00
1.95E-02	2.93E+01	1.38E+01	13.80783892	1.64E+01	-2.55E+00	#N/A
2.61E-02	2.93E+01	-2.27E+00	#N/A	1.64E+01	#N/A	#DIV/0!
3.62E-02	2.93E+01	1.44E+01	14.410854	1.64E+01	-1.95E+00	#N/A
2.85E-03	2.94E+01	1.46E+01	14.61185902	1.64E+01	-1.79E+00	-3.25E+00
-3.05E-02	2.98E+01	1.30E+01	13.00381881	1.66E+01	-3.58E+00	#N/A
4.27E-02	2.99E+01	-1.47E+00	#N/A	1.66E+01	#N/A	#N/A
